transaction_id,amount,merchant_category,transaction_type,customer_age,is_fraud,transaction_date,merchant_code,transaction_address
9031,484.23,Coffee Shop,ATM Withdrawal,50,0,2024-06-10,105,"6853 Maple Pl, Springfield, CO"
9032,3366.85,Pharmacy,Card Present,21,0,2023-05-12,108,"3399 Maple Ave, Fairview, CA"
9033,2403.89,Restaurant,Contactless,29,0,2022-06-14,103,"9685 Cedar Ln, Springfield, NY"
9034,3830.02,Online Retail,Contactless,58,0,2024-03-26,106,"2880 Sunset Ln, Hillcrest, IL"
9035,508.10,Home Improvement,Contactless,80,0,2023-12-16,110,"4913 Lakeview Rd, Greenville, CA"
9036,463.97,Home Improvement,Contactless,84,0,2023-04-03,110,"1815 Main Blvd, Greenville, CA"
9037,2484.70,Travel,Contactless,25,0,2022-11-20,104,"4477 Center St, Riverton, TX"
9038,4457.27,Home Improvement,Contactless,84,0,2024-10-03,110,"6942 Willow St, Hillcrest, NY"
9039,804.66,Coffee Shop,Card Present,23,0,2024-10-17,105,"3182 Oak Pl, Springfield, CO"
9040,1889.34,Online Retail,Online,80,0,2024-05-26,106,"4026 Main St, Lakeside, NY"
9041,3393.62,Grocery,Contactless,50,0,2022-05-14,101,"650 Sunset Ave, Greenville, CO"
9042,3144.31,Coffee Shop,ATM Withdrawal,40,0,2024-09-07,105,"6402 Oak Pl, Hillcrest, NY"
9043,3656.49,Coffee Shop,ATM Withdrawal,84,0,2023-09-17,105,"4315 Center St, Fairview, CO"
9044,1995.19,Coffee Shop,Online,43,0,2024-05-23,105,"4545 Willow Ln, Springfield, IL"
9045,1902.60,Electronics,Card Present,49,0,2023-08-19,102,"8531 Main Rd, Hillcrest, NY"
9046,1668.94,Home Improvement,Contactless,32,0,2023-01-04,110,"4144 Maple Pl, Springfield, WA"
9047,4188.00,Pharmacy,Card Present,42,0,2024-08-14,108,"6607 Sunset Blvd, Riverton, CO"
9048,1239.23,Entertainment,Contactless,74,0,2023-08-29,109,"5149 Maple St, Hillcrest, FL"
9049,2115.27,Travel,ATM Withdrawal,50,0,2024-05-29,104,"9433 Maple Ave, Fairview, CO"
9050,4700.14,Gas Station,ATM Withdrawal,53,0,2022-04-06,107,"2163 Main Ln, Lakeside, NY"
9051,1248.93,Entertainment,Online,51,0,2022-09-15,109,"4044 Willow Ave, Hillcrest, FL"
9052,2389.45,Entertainment,Card Present,30,0,2024-04-04,109,"3825 Oak Blvd, Riverton, NY"
9053,375.77,Entertainment,Contactless,83,0,2022-08-17,109,"2548 Elm Ave, Greenville, CA"
9054,1768.25,Entertainment,Card Present,77,0,2022-11-06,109,"4494 Center Pl, Hillcrest, WA"
9055,1606.31,Electronics,Card Present,51,0,2024-03-14,102,"9046 Main Blvd, Fairview, GA"
9056,844.31,Restaurant,ATM Withdrawal,69,1,2022-08-10,103,"8584 Lakeview Pl, Springfield, GA"
9057,3883.47,Online Retail,Online,59,0,2023-02-07,106,"2210 Main St, Greenville, GA"
9058,2207.07,Electronics,Online,45,0,2023-07-28,102,"9995 Willow Ln, Riverton, FL"
9059,4798.66,Travel,Contactless,55,0,2022-12-26,104,"8034 Lakeview Ln, Springfield, WA"
9060,4226.02,Coffee Shop,Contactless,54,0,2023-05-18,105,"2456 Sunset St, Lakeside, GA"
9061,1681.91,Gas Station,Contactless,79,0,2023-09-18,107,"6622 Center Blvd, Lakeside, CO"
9062,3714.81,Pharmacy,ATM Withdrawal,49,0,2023-12-24,108,"8808 Pine Pl, Greenville, CA"
9063,245.20,Home Improvement,ATM Withdrawal,56,0,2024-12-01,110,"3513 Pine Ave, Lakeside, WA"
9064,2476.50,Online Retail,Contactless,57,0,2023-11-22,106,"4020 Elm Pl, Springfield, NY"
9065,3573.65,Grocery,ATM Withdrawal,51,0,2022-01-26,101,"7543 Cedar Rd, Springfield, GA"
9066,1367.02,Coffee Shop,Online,74,0,2022-03-22,105,"446 Pine Ln, Greenville, CA"
9067,1640.88,Home Improvement,ATM Withdrawal,61,0,2023-08-10,110,"2994 Oak Pl, Lakeside, IL"
9068,986.01,Electronics,ATM Withdrawal,80,0,2022-01-14,102,"8669 Main Rd, Greenville, NY"
9069,2046.64,Entertainment,Online,73,0,2024-03-14,109,"9907 Cedar Ln, Greenville, TX"
9070,425.32,Electronics,ATM Withdrawal,61,0,2024-11-25,102,"2746 Elm Ave, Hillcrest, GA"
9071,4224.66,Entertainment,Card Present,22,0,2022-04-23,109,"1002 Maple Rd, Fairview, WA"
9072,4796.84,Pharmacy,Card Present,54,0,2024-08-24,108,"6666 Main St, Hillcrest, WA"
9073,1955.93,Gas Station,Online,53,0,2023-04-16,107,"2219 Lakeview Ln, Greenville, IL"
9074,1276.95,Online Retail,ATM Withdrawal,34,0,2022-10-23,106,"8056 Lakeview Pl, Lakeside, WA"
9075,1009.48,Grocery,Online,72,1,2022-07-30,101,"7035 Willow St, Greenville, GA"
9076,4879.72,Online Retail,Contactless,81,0,2022-09-30,106,"690 Willow St, Hillcrest, GA"
9077,2549.83,Pharmacy,Card Present,76,0,2023-06-08,108,"4352 Pine Ave, Springfield, NY"
9078,282.82,Electronics,Contactless,79,0,2022-07-18,102,"1737 Main Pl, Lakeside, IL"
9079,878.22,Gas Station,Online,79,1,2023-12-07,107,"7223 Main Ln, Lakeside, CO"
9080,2588.10,Travel,Contactless,68,0,2024-08-05,104,"2259 Pine Ave, Springfield, WA"
9081,4688.52,Grocery,Contactless,46,0,2024-10-17,101,"696 Willow Rd, Lakeside, CO"
9082,782.45,Entertainment,Card Present,20,0,2024-06-27,109,"2965 Cedar Ave, Springfield, TX"
9083,4410.34,Restaurant,ATM Withdrawal,25,0,2022-06-17,103,"270 Center Ln, Greenville, GA"
9084,1537.31,Grocery,Online,57,0,2022-03-22,101,"7705 Lakeview Ave, Greenville, WA"
9085,945.54,Coffee Shop,Contactless,59,0,2023-10-09,105,"9797 Sunset Ln, Hillcrest, IL"
9086,2716.85,Gas Station,Online,19,0,2023-10-17,107,"2665 Sunset Ln, Lakeside, CO"
9087,1838.15,Pharmacy,ATM Withdrawal,52,1,2022-01-15,108,"283 Main Ave, Springfield, WA"
9088,4413.14,Pharmacy,Contactless,23,0,2022-03-02,108,"7211 Cedar Ln, Riverton, FL"
9089,4471.91,Home Improvement,Contactless,52,0,2022-07-24,110,"3858 Cedar Ln, Riverton, GA"
9090,835.06,Pharmacy,Contactless,52,0,2024-12-17,108,"5412 Oak Rd, Hillcrest, GA"
9091,1643.82,Online Retail,ATM Withdrawal,60,0,2023-06-02,106,"6819 Main Pl, Springfield, NY"
9092,4654.68,Gas Station,Contactless,73,0,2024-11-16,107,"1088 Willow Ave, Fairview, IL"
9093,455.06,Pharmacy,Contactless,23,0,2023-08-13,108,"9551 Willow Ave, Hillcrest, GA"
9094,1926.12,Gas Station,Card Present,62,0,2023-01-07,107,"6719 Sunset Blvd, Riverton, CO"
9095,4675.18,Online Retail,Card Present,77,0,2022-07-13,106,"2237 Sunset Rd, Riverton, IL"
9096,3934.31,Grocery,Contactless,79,1,2022-08-03,101,"7887 Center Pl, Lakeside, CO"
9097,1496.90,Gas Station,Online,46,0,2023-03-02,107,"8464 Cedar Blvd, Lakeside, TX"
9098,2347.89,Pharmacy,Online,29,0,2024-11-07,108,"2612 Maple Pl, Lakeside, CA"
9099,1494.70,Coffee Shop,Contactless,21,0,2024-11-07,105,"2982 Cedar Pl, Hillcrest, CA"
9100,1039.56,Electronics,Card Present,39,0,2023-11-12,102,"1483 Pine Ln, Hillcrest, GA"
9101,4352.22,Entertainment,Online,83,0,2023-11-24,109,"7917 Oak Blvd, Hillcrest, CO"
9102,139.83,Travel,ATM Withdrawal,19,0,2023-12-15,104,"2836 Main Rd, Springfield, CO"
9103,419.04,Online Retail,Card Present,78,0,2023-05-05,106,"3582 Center Pl, Riverton, TX"
9104,3242.97,Home Improvement,ATM Withdrawal,30,0,2023-05-14,110,"1637 Center Ln, Riverton, WA"
9105,3558.14,Gas Station,Contactless,53,0,2022-11-12,107,"7469 Center Ave, Greenville, NY"
9106,1779.76,Gas Station,Contactless,78,0,2022-08-13,107,"4293 Oak Ln, Hillcrest, CA"
9107,2447.81,Electronics,Online,41,0,2024-10-19,102,"1402 Oak Rd, Lakeside, NY"
9108,850.32,Coffee Shop,Online,75,0,2022-07-17,105,"919 Main Blvd, Greenville, GA"
9109,2520.12,Online Retail,ATM Withdrawal,56,0,2024-04-18,106,"6260 Lakeview St, Riverton, FL"
9110,1337.30,Home Improvement,Contactless,56,0,2023-10-23,110,"4430 Pine St, Hillcrest, CO"
9111,2522.78,Grocery,ATM Withdrawal,83,0,2023-02-05,101,"9512 Pine Pl, Fairview, TX"
9112,436.23,Entertainment,Card Present,42,0,2022-11-21,109,"9654 Cedar Ln, Riverton, GA"
9113,2701.76,Pharmacy,ATM Withdrawal,81,0,2023-04-07,108,"5265 Maple Ave, Fairview, GA"
9114,1220.35,Coffee Shop,Online,61,0,2022-02-24,105,"3213 Main Rd, Greenville, CO"
9115,4742.68,Travel,Card Present,21,0,2022-08-03,104,"9837 Center Ln, Greenville, CO"
9116,505.69,Gas Station,Online,85,0,2024-08-31,107,"4887 Sunset Pl, Riverton, WA"
9117,1465.33,Grocery,Online,52,0,2022-03-26,101,"2268 Lakeview Rd, Greenville, CA"
9118,172.70,Gas Station,ATM Withdrawal,24,0,2023-03-02,107,"4876 Cedar Pl, Springfield, CO"
9119,3916.29,Home Improvement,Card Present,58,0,2023-12-28,110,"6292 Elm Pl, Springfield, CO"
9120,257.33,Pharmacy,Online,19,0,2022-09-01,108,"2521 Pine St, Greenville, CA"
9121,2182.01,Travel,Online,26,1,2023-05-26,104,"8441 Center St, Greenville, CO"
9122,3177.28,Restaurant,ATM Withdrawal,39,0,2023-02-03,103,"2020 Main St, Hillcrest, TX"
9123,2102.06,Restaurant,ATM Withdrawal,63,0,2023-03-31,103,"8968 Cedar Rd, Hillcrest, WA"
9124,2984.05,Online Retail,ATM Withdrawal,82,0,2023-05-01,106,"5000 Sunset Ln, Hillcrest, WA"
9125,2760.31,Home Improvement,Card Present,61,0,2022-10-10,110,"1963 Elm Rd, Greenville, IL"
9126,2735.98,Home Improvement,Online,45,0,2022-03-15,110,"4108 Center Blvd, Hillcrest, FL"
9127,2586.97,Pharmacy,Online,65,0,2023-05-31,108,"2365 Oak St, Fairview, IL"
9128,1887.97,Entertainment,Contactless,80,0,2024-11-11,109,"535 Elm Ln, Hillcrest, NY"
9129,779.00,Entertainment,Card Present,23,0,2022-06-14,109,"8832 Oak Blvd, Springfield, GA"
9130,2765.89,Restaurant,Contactless,44,0,2022-05-13,103,"169 Maple Rd, Hillcrest, CA"
9131,1238.60,Online Retail,ATM Withdrawal,79,0,2023-02-17,106,"9477 Center Rd, Springfield, FL"
9132,360.94,Grocery,ATM Withdrawal,85,0,2023-01-04,101,"2971 Maple Ave, Riverton, IL"
9133,192.61,Coffee Shop,Contactless,33,0,2022-12-06,105,"8048 Lakeview Rd, Hillcrest, WA"
9134,3417.07,Electronics,Card Present,26,0,2023-05-25,102,"6774 Sunset Blvd, Springfield, WA"
9135,2364.66,Grocery,ATM Withdrawal,28,0,2023-04-11,101,"9235 Elm Ave, Hillcrest, FL"
9136,3309.13,Gas Station,Online,84,0,2024-06-26,107,"6473 Oak Ave, Fairview, CA"
9137,2993.61,Gas Station,Online,44,0,2023-11-06,107,"4927 Maple Blvd, Lakeside, GA"
9138,4416.86,Pharmacy,Online,25,0,2022-09-28,108,"8997 Elm St, Greenville, FL"
9139,2737.05,Gas Station,Contactless,52,0,2023-02-25,107,"6713 Center Rd, Fairview, WA"
9140,737.06,Gas Station,Card Present,26,0,2024-09-16,107,"3656 Oak St, Fairview, TX"
9141,2068.24,Electronics,Contactless,81,0,2023-03-02,102,"1259 Pine Ave, Fairview, TX"
9142,1920.19,Home Improvement,Online,79,0,2024-04-28,110,"5350 Maple Ave, Springfield, NY"
9143,92.44,Entertainment,Contactless,80,0,2024-02-04,109,"5685 Main Pl, Lakeside, GA"
9144,1066.23,Electronics,Contactless,73,0,2022-07-16,102,"7385 Oak Blvd, Greenville, NY"
9145,1411.53,Restaurant,Card Present,66,0,2023-08-26,103,"6736 Pine Rd, Fairview, NY"
9146,4386.32,Travel,ATM Withdrawal,71,0,2023-04-18,104,"5078 Sunset Blvd, Greenville, CA"
9147,1571.94,Online Retail,ATM Withdrawal,18,0,2022-12-19,106,"5176 Center Pl, Lakeside, WA"
9148,1194.15,Electronics,Card Present,43,0,2022-07-11,102,"3190 Pine St, Hillcrest, NY"
9149,2381.27,Gas Station,Card Present,36,0,2022-03-03,107,"7091 Elm Pl, Springfield, WA"
9150,1.03,Gas Station,Contactless,69,0,2024-07-10,107,"2732 Pine Blvd, Hillcrest, GA"
9151,3203.64,Restaurant,Online,34,0,2024-07-11,103,"3110 Sunset Blvd, Riverton, GA"
9152,319.06,Restaurant,Contactless,22,0,2024-05-11,103,"4381 Lakeview Rd, Springfield, CO"
9153,1745.17,Online Retail,Online,48,0,2024-06-14,106,"9857 Main Pl, Fairview, CA"
9154,314.42,Online Retail,ATM Withdrawal,83,0,2024-10-18,106,"8659 Oak Rd, Lakeside, CA"
9155,1964.49,Home Improvement,ATM Withdrawal,41,0,2022-11-01,110,"3522 Lakeview Ave, Riverton, WA"
9156,4395.87,Online Retail,Card Present,37,0,2023-10-20,106,"5002 Elm Pl, Riverton, TX"
9157,2608.74,Coffee Shop,Card Present,68,0,2024-11-23,105,"3383 Oak Rd, Greenville, TX"
9158,2368.50,Gas Station,Online,18,0,2024-11-17,107,"6797 Willow St, Hillcrest, TX"
9159,2110.01,Electronics,Online,82,1,2024-03-05,102,"840 Center Ave, Hillcrest, NY"
9160,3183.22,Pharmacy,Contactless,35,0,2023-06-15,108,"4769 Center Ln, Greenville, NY"
9161,3259.16,Gas Station,Online,82,0,2023-08-23,107,"2867 Sunset Ave, Hillcrest, IL"
9162,385.30,Grocery,Contactless,59,0,2024-01-13,101,"6663 Willow Rd, Lakeside, NY"
9163,2603.39,Grocery,Online,84,0,2024-05-27,101,"9425 Maple Ln, Springfield, CO"
9164,1631.55,Home Improvement,Contactless,63,0,2024-02-27,110,"3375 Cedar Blvd, Riverton, IL"
9165,377.58,Restaurant,ATM Withdrawal,41,0,2022-07-16,103,"959 Willow Pl, Lakeside, TX"
9166,2142.90,Online Retail,Card Present,23,0,2024-03-02,106,"947 Pine Rd, Fairview, NY"
9167,1586.87,Gas Station,Online,44,0,2022-09-28,107,"3548 Elm Ave, Greenville, CA"
9168,4840.56,Grocery,Card Present,50,0,2024-03-29,101,"4277 Willow Ln, Riverton, CO"
9169,2717.39,Entertainment,Card Present,77,0,2023-04-15,109,"773 Main St, Greenville, IL"
9170,4340.37,Restaurant,Online,66,0,2022-08-25,103,"4275 Willow Blvd, Hillcrest, CO"
9171,903.21,Electronics,Contactless,62,0,2023-10-23,102,"1773 Main Pl, Lakeside, GA"
9172,2468.11,Online Retail,ATM Withdrawal,28,0,2024-10-21,106,"1073 Elm Ave, Hillcrest, NY"
9173,3133.45,Grocery,Card Present,19,0,2022-09-14,101,"2126 Center Ave, Riverton, IL"
9174,1020.89,Entertainment,ATM Withdrawal,48,0,2024-06-29,109,"9152 Main Ave, Springfield, FL"
9175,1511.75,Entertainment,Card Present,61,0,2024-04-21,109,"6305 Sunset Blvd, Fairview, GA"
9176,4444.95,Grocery,Online,70,0,2022-09-02,101,"5194 Center Pl, Springfield, FL"
9177,1316.06,Grocery,Contactless,37,0,2023-03-02,101,"4800 Willow St, Hillcrest, IL"
9178,1803.88,Gas Station,Online,85,0,2024-09-03,107,"6905 Pine Ave, Lakeside, TX"
9179,4541.77,Restaurant,Online,66,0,2024-08-08,103,"2108 Cedar Blvd, Lakeside, CO"
9180,1231.00,Gas Station,Contactless,68,0,2024-01-03,107,"1763 Cedar Ln, Fairview, GA"
9181,1151.73,Online Retail,Contactless,67,0,2024-07-30,106,"9300 Lakeview Pl, Riverton, GA"
9182,917.78,Electronics,Contactless,81,0,2022-04-26,102,"943 Sunset Ave, Lakeside, GA"
9183,440.12,Restaurant,ATM Withdrawal,49,0,2024-03-29,103,"9812 Elm Rd, Hillcrest, NY"
9184,2426.96,Restaurant,ATM Withdrawal,71,0,2024-08-21,103,"3505 Cedar St, Hillcrest, FL"
9185,1285.47,Grocery,ATM Withdrawal,19,1,2024-10-31,101,"4190 Pine Rd, Riverton, CA"
9186,3615.96,Restaurant,Card Present,39,0,2022-01-26,103,"8766 Sunset St, Riverton, CA"
9187,2806.60,Entertainment,Contactless,25,0,2023-11-06,109,"6552 Cedar Ave, Hillcrest, IL"
9188,2640.51,Travel,ATM Withdrawal,64,0,2022-03-28,104,"2325 Elm St, Hillcrest, CO"
9189,694.92,Online Retail,ATM Withdrawal,46,0,2022-01-07,106,"3347 Maple Pl, Lakeside, GA"
9190,3095.87,Online Retail,Card Present,30,0,2024-07-15,106,"5538 Willow Blvd, Hillcrest, FL"
9191,1464.75,Home Improvement,Card Present,67,0,2024-06-03,110,"3685 Main St, Fairview, CO"
9192,2903.05,Online Retail,Online,40,0,2024-01-30,106,"9840 Maple Blvd, Riverton, FL"
9193,2321.63,Restaurant,Card Present,74,0,2024-03-17,103,"6478 Oak Ave, Springfield, WA"
9194,3258.43,Grocery,ATM Withdrawal,31,0,2024-02-28,101,"7302 Lakeview Ave, Springfield, FL"
9195,1332.03,Restaurant,Online,43,0,2022-10-24,103,"481 Willow Pl, Fairview, FL"
9196,784.63,Travel,Card Present,63,0,2023-01-15,104,"9809 Elm Ave, Greenville, CA"
9197,4329.90,Grocery,Online,30,0,2024-04-08,101,"643 Cedar Blvd, Fairview, TX"
9198,4278.05,Online Retail,Contactless,58,0,2022-03-21,106,"1261 Cedar Ave, Lakeside, FL"
9199,1078.94,Coffee Shop,ATM Withdrawal,50,0,2024-08-20,105,"4775 Center Pl, Lakeside, IL"
9200,872.40,Travel,Card Present,65,0,2022-12-17,104,"7464 Main Ln, Riverton, CO"
9201,1724.59,Gas Station,Online,82,0,2022-01-11,107,"1995 Maple Ave, Hillcrest, NY"
9202,4810.19,Pharmacy,Contactless,82,0,2022-03-01,108,"4758 Oak Ln, Hillcrest, GA"
9203,4860.31,Pharmacy,ATM Withdrawal,20,0,2022-05-13,108,"8682 Maple Rd, Fairview, GA"
9204,3142.05,Travel,Online,29,0,2023-05-05,104,"5290 Main Rd, Riverton, WA"
9205,401.73,Online Retail,Card Present,64,0,2023-06-05,106,"1547 Willow Pl, Lakeside, GA"
9206,3194.21,Home Improvement,Online,58,0,2022-02-21,110,"9497 Pine Ave, Lakeside, CO"
9207,3746.05,Online Retail,Online,48,0,2024-10-28,106,"1955 Elm Blvd, Greenville, WA"
9208,1696.88,Restaurant,Contactless,32,0,2022-04-26,103,"5504 Cedar Pl, Riverton, GA"
9209,3240.54,Entertainment,Contactless,39,0,2024-01-19,109,"3654 Willow Pl, Lakeside, FL"
9210,67.20,Gas Station,Card Present,64,0,2022-08-21,107,"4888 Oak St, Fairview, CO"
9211,1716.27,Entertainment,ATM Withdrawal,26,0,2024-05-08,109,"8350 Elm Pl, Hillcrest, GA"
9212,1116.62,Restaurant,ATM Withdrawal,33,0,2022-06-17,103,"9751 Sunset Rd, Hillcrest, WA"
9213,612.85,Home Improvement,ATM Withdrawal,36,0,2024-02-18,110,"3564 Lakeview Pl, Lakeside, TX"
9214,58.91,Pharmacy,Online,31,0,2024-12-02,108,"6064 Maple Pl, Lakeside, CA"
9215,3960.04,Entertainment,Contactless,76,0,2024-06-27,109,"5670 Oak Pl, Hillcrest, CO"
9216,4711.78,Electronics,Card Present,34,0,2024-06-22,102,"9585 Center Ln, Fairview, WA"
9217,454.46,Travel,ATM Withdrawal,43,0,2024-11-18,104,"1494 Maple Rd, Greenville, TX"
9218,2064.14,Entertainment,Online,71,0,2022-08-17,109,"2378 Maple Pl, Lakeside, IL"
9219,83.23,Home Improvement,ATM Withdrawal,42,0,2023-07-08,110,"1950 Center St, Hillcrest, FL"
9220,3448.73,Travel,ATM Withdrawal,24,0,2023-08-05,104,"466 Cedar Ln, Lakeside, TX"
9221,1390.51,Restaurant,Online,29,0,2023-10-16,103,"5035 Cedar Ln, Springfield, CA"
9222,3957.58,Pharmacy,Online,35,0,2023-12-18,108,"7380 Main Ln, Greenville, NY"
9223,2799.95,Coffee Shop,ATM Withdrawal,73,0,2023-01-14,105,"2627 Sunset St, Fairview, TX"
9224,764.50,Electronics,ATM Withdrawal,53,0,2022-03-16,102,"1648 Elm Ln, Lakeside, NY"
9225,471.04,Restaurant,ATM Withdrawal,48,0,2022-02-21,103,"5535 Cedar Rd, Riverton, CO"
9226,4728.79,Electronics,ATM Withdrawal,28,0,2023-11-02,102,"3474 Center Pl, Greenville, CA"
9227,3865.09,Home Improvement,ATM Withdrawal,63,0,2024-03-11,110,"9901 Sunset Ave, Greenville, TX"
9228,1619.86,Coffee Shop,Card Present,24,0,2024-06-26,105,"4047 Sunset Blvd, Lakeside, NY"
9229,3694.48,Electronics,ATM Withdrawal,51,0,2024-09-07,102,"4355 Main Ln, Hillcrest, NY"
9230,4151.52,Electronics,Contactless,43,0,2022-09-12,102,"5912 Main Ln, Lakeside, WA"
9231,4480.07,Gas Station,Contactless,59,0,2022-02-27,107,"7790 Maple Pl, Springfield, TX"
9232,15.04,Home Improvement,Contactless,63,0,2024-11-28,110,"7002 Sunset St, Springfield, NY"
9233,190.76,Gas Station,Contactless,43,0,2024-12-12,107,"944 Willow St, Fairview, FL"
9234,4695.89,Restaurant,Card Present,58,0,2022-09-15,103,"993 Cedar Pl, Lakeside, TX"
9235,3757.97,Gas Station,Contactless,46,0,2023-11-12,107,"7039 Elm Ave, Lakeside, FL"
9236,4988.53,Restaurant,Card Present,65,0,2022-10-23,103,"5372 Willow Ave, Riverton, FL"
9237,3548.32,Home Improvement,Online,34,0,2023-07-29,110,"1445 Willow Pl, Lakeside, CA"
9238,2761.24,Pharmacy,Online,73,1,2024-09-26,108,"3689 Center Ln, Greenville, IL"
9239,4428.34,Grocery,Card Present,18,0,2023-11-11,101,"1397 Maple Blvd, Springfield, NY"
9240,424.49,Home Improvement,Online,54,0,2023-09-30,110,"1949 Oak Pl, Fairview, TX"
9241,1566.29,Restaurant,Online,63,0,2024-07-06,103,"242 Pine Ln, Greenville, CA"
9242,3045.50,Pharmacy,Card Present,65,0,2023-12-06,108,"2266 Center Blvd, Hillcrest, CO"
9243,1630.06,Restaurant,Contactless,84,0,2023-05-12,103,"6928 Sunset Rd, Springfield, CA"
9244,777.02,Grocery,ATM Withdrawal,65,0,2024-02-02,101,"5422 Pine St, Riverton, TX"
9245,1848.75,Electronics,Contactless,42,0,2023-07-23,102,"4381 Maple Blvd, Fairview, CO"
9246,4542.15,Entertainment,Contactless,80,0,2024-07-22,109,"5428 Sunset Ave, Lakeside, NY"
9247,3623.10,Coffee Shop,Online,36,0,2022-01-09,105,"6402 Main Rd, Lakeside, GA"
9248,3136.23,Online Retail,Contactless,49,0,2022-06-13,106,"1021 Center St, Riverton, WA"
9249,4104.68,Coffee Shop,Online,45,0,2023-11-16,105,"1593 Oak Ln, Lakeside, IL"
9250,2335.45,Home Improvement,Card Present,73,0,2022-04-08,110,"7861 Main Blvd, Lakeside, CO"
9251,303.74,Electronics,Online,21,0,2023-12-12,102,"6374 Pine Pl, Riverton, NY"
9252,68.51,Travel,Contactless,69,0,2022-09-30,104,"501 Main Blvd, Greenville, GA"
9253,3386.68,Gas Station,Card Present,38,0,2022-07-05,107,"3979 Cedar St, Hillcrest, IL"
9254,4886.81,Pharmacy,Card Present,64,0,2024-01-11,108,"3743 Cedar Rd, Riverton, IL"
9255,4179.40,Electronics,Online,73,0,2023-03-15,102,"9534 Main Rd, Fairview, FL"
9256,3496.42,Gas Station,Online,82,0,2023-02-09,107,"2082 Pine Blvd, Lakeside, WA"
9257,188.26,Travel,Contactless,58,0,2022-01-17,104,"2899 Sunset Blvd, Greenville, TX"
9258,1660.08,Gas Station,ATM Withdrawal,48,0,2023-02-16,107,"833 Maple St, Lakeside, WA"
9259,2372.22,Entertainment,Card Present,34,0,2022-11-08,109,"338 Oak St, Hillcrest, WA"
9260,429.58,Restaurant,Online,26,0,2023-01-20,103,"7669 Elm Rd, Riverton, IL"
9261,4671.79,Gas Station,Contactless,55,0,2022-05-31,107,"4142 Maple Rd, Riverton, CA"
9262,34.78,Gas Station,Card Present,82,0,2023-07-19,107,"9478 Sunset Pl, Springfield, CO"
9263,3746.00,Electronics,ATM Withdrawal,45,0,2023-02-17,102,"614 Sunset Ln, Springfield, TX"
9264,2636.90,Online Retail,ATM Withdrawal,32,0,2022-06-23,106,"1099 Pine Blvd, Riverton, GA"
9265,4129.79,Grocery,ATM Withdrawal,30,0,2024-03-10,101,"690 Sunset Pl, Springfield, FL"
9266,1563.31,Restaurant,Contactless,73,0,2023-08-31,103,"5613 Center Ave, Riverton, NY"
9267,825.60,Travel,Contactless,77,0,2023-02-11,104,"3861 Cedar St, Lakeside, GA"
9268,4267.83,Travel,ATM Withdrawal,45,0,2023-07-10,104,"7729 Elm Rd, Fairview, CA"
9269,4725.47,Restaurant,Online,63,0,2023-12-28,103,"5133 Oak Ave, Springfield, TX"
9270,2601.97,Coffee Shop,Online,45,0,2023-06-05,105,"6549 Oak St, Hillcrest, CO"
9271,4470.82,Grocery,Card Present,24,0,2024-02-29,101,"8221 Sunset Ln, Hillcrest, NY"
9272,1754.10,Restaurant,Online,75,0,2022-02-28,103,"264 Cedar Ave, Springfield, CO"
9273,4477.45,Pharmacy,Contactless,19,0,2022-03-11,108,"8147 Maple Ln, Hillcrest, CO"
9274,430.14,Pharmacy,Contactless,43,0,2022-05-09,108,"6691 Willow Pl, Greenville, IL"
9275,4109.48,Online Retail,ATM Withdrawal,74,0,2023-07-18,106,"9310 Oak Pl, Hillcrest, CO"
9276,436.18,Grocery,ATM Withdrawal,80,0,2022-06-13,101,"5911 Sunset Rd, Riverton, CO"
9277,2974.70,Restaurant,ATM Withdrawal,64,0,2023-02-13,103,"1054 Elm St, Hillcrest, CO"
9278,384.05,Coffee Shop,ATM Withdrawal,36,0,2022-01-01,105,"4508 Main Ave, Hillcrest, CO"
9279,502.94,Coffee Shop,Card Present,78,0,2023-08-18,105,"4695 Maple St, Riverton, CO"
9280,4195.47,Electronics,ATM Withdrawal,76,0,2022-08-28,102,"1741 Maple St, Hillcrest, CA"
9281,3719.91,Electronics,Online,45,0,2022-03-21,102,"2559 Willow Pl, Lakeside, TX"
9282,4613.85,Grocery,Online,47,0,2024-04-08,101,"2208 Maple Blvd, Riverton, IL"
